name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
nederland,2025-04-10T11:00:00,75.8,75.8,59,56,0,0,,0,0,20.8,12.7,210,1022.6,0.6,9.9,704,2.5,7,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-10T12:00:00,77,77,57.8,51.58,0,0,,0,0,15.7,9.2,190,1022.4,0,9.9,840,3,8,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-10T13:00:00,78.1,78.1,57.8,49.68,0,0,,0,0,15.9,8.1,200,1021.9,0,9.9,913,3.3,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-10T14:00:00,79.9,79.9,58.9,48.78,0,0,,0,0,17.2,11.4,220,1021.5,0,9.9,924,3.3,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-10T15:00:00,79.9,79.9,57.7,46.73,0,0,,0,0,17,8.1,190,1020.8,0,9.9,869,3.1,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-10T16:00:00,79.9,79.9,58.9,48.74,0,0,,0,0,18.3,9.2,200,1020.4,0,9.9,756,2.7,8,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-10T17:00:00,79,79,58.9,50.28,0,0,,0,0,17.2,11.4,200,1020.1,0,9.9,595,2.1,6,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-10T18:00:00,76.9,76.9,56.8,49.93,0,0,,0,0,17.2,10.3,210,1020.1,0,9.9,148,0.5,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T19:00:00,73.1,73.1,58.9,61.26,0,0,,0,0,16.3,12.7,190,1020.1,0,9.9,187,0.7,2,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-10T20:00:00,68,68,60.1,75.89,0,0,,0,0,13.6,8,210,1020.3,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T21:00:00,65,65,61,86.91,0,0,,0,0,12.3,6.9,220,1020.5,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T22:00:00,62,62,60.1,93.44,0,0,,0,0,11.9,4.7,230,1021,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T23:00:00,61,61,60.1,96.78,0,0,,0,0,11,4.6,261,1021.3,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T00:00:00,61.1,61.1,60.1,96.75,0,0,,0,0,10.1,4.7,250,1021.2,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T01:00:00,57.8,57.8,57.8,99.91,0,0,,0,0,10.5,0,291,1020.8,98.2,0.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T02:00:00,61.1,61.1,60.2,96.75,0,0,,0,0,11.6,4.7,230,1020.5,0,0.7,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T03:00:00,60.2,60.2,60.1,99.85,0,0,,0,0,11.4,4.6,251,1020.2,0,1.3,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T04:00:00,60.2,60.2,60.1,99.86,0,0,,0,0,11.6,4.6,271,1020.2,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T05:00:00,61.1,61.1,60.1,96.79,0,0,,0,0,11.6,4.6,300,1020.3,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T06:00:00,60.2,60.2,59,95.93,0,0,,0,0,11.6,4.7,310,1020.9,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T07:00:00,60.2,60.2,59,95.95,0,0,,0,0,11.9,0,287,1021.4,0,9.9,8,0,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T08:00:00,62,62,61,96.58,0,0,,0,0,13.4,5.8,320,1022.2,0,9.9,38,0.1,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T09:00:00,65,65,60.1,84.18,0,0,,0,0,15.2,10.2,360,1022.7,0,9.9,56,0.2,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T10:00:00,73.1,73.1,52,47.58,0,0,,0,0,15.9,11.4,60,1022.6,0,9.9,302,1.1,3,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T11:00:00,78.1,78.1,47.8,34.48,0,0,,0,0,15.7,10.2,50,1022.9,0,9.9,687,2.5,7,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T12:00:00,79,79,46,31.2,0,0,,0,0,15,8,70,1022.8,0,9.9,900,3.2,9,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T13:00:00,82,80.1,42,24.26,0,0,,0,0,16.1,5.8,30,1022,0,9.9,881,3.2,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,FADT2,72362953998"
nederland,2025-04-11T14:00:00,82.9,80.7,41.9,23.55,0,0,,0,0,15.4,11.3,9,1021.3,0,9.9,940,3.4,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,FADT2,72362953998"
nederland,2025-04-11T15:00:00,84.7,81.9,40.8,21.25,0,0,,0,0,32.1,13.8,340,1020.4,0,9.9,887,3.2,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-11T16:00:00,84.7,81.8,39.5,20.24,0,0,,0,0,19.7,12.7,340,1019.3,0,9.9,853,3.1,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,FADT2,72362953998"
nederland,2025-04-11T17:00:00,84.7,81.7,36.9,18.26,0,0,,0,0,21.9,12.8,340,1019,0,9.9,612,2.2,6,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-11T18:00:00,83.8,81,34.8,17.32,0,0,,0,0,21.9,14.9,350,1018.7,0,9.9,410,1.5,4,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-11T19:00:00,79.9,79.9,37,21.4,0,0,,0,0,13.6,11.3,350,1018.9,0,9.9,194,0.7,2,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-11T20:00:00,73,73,42,32.8,0,0,,0,0,13.2,4.6,20,1019.1,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T21:00:00,67.9,67.9,43,40.54,0,0,,0,0,13.9,0,291,1019.5,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T22:00:00,61.9,61.9,47.9,59.93,0,0,,0,0,13.4,3.3,20,1020.3,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-11T23:00:00,58.9,58.9,52.9,80.37,0,0,,0,0,12.3,3.3,340,1020.6,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T00:00:00,57.7,57.7,51.1,78.45,0,0,,0,0,11.6,3.3,360,1020.7,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T01:00:00,55.9,55.9,48.8,76.78,0,0,,0,0,11.2,0,291,1020.8,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T02:00:00,55.9,55.9,47,71.85,0,0,,0,0,9.6,0,291,1020.5,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T03:00:00,55,55,47,74.25,0,0,,0,0,8.9,0,0,1020,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T04:00:00,53,53,48.8,85.64,0,0,,0,0,8.7,0,291,1019.9,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T05:00:00,52,52,47.9,85.81,0,0,,0,0,8.9,3.3,20,1019.8,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T06:00:00,53.8,53.8,47.9,80.2,0,0,,0,0,8.7,0,291,1020.3,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T07:00:00,51.1,51.1,47.9,88.68,0,0,,0,0,8.5,4.6,50,1020.8,0,9.9,8,0,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T08:00:00,57.7,57.7,48.8,72.13,0,0,,0,0,10.5,5.7,80,1021.1,0,9.9,33,0.1,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T09:00:00,66.8,66.8,55,65.94,0,0,,0,0,12.8,6.9,110,1021,0,9.9,53,0.2,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T10:00:00,73.1,73.1,56,55.05,0,0,,0,0,14.5,11.4,130,1021.5,0,9.9,516,1.9,5,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-12T11:00:00,75.8,75.8,52.9,45.04,0,0,,0,0,15.7,9.1,120,1022.1,0,9.9,782,2.8,8,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T12:00:00,77,77,49.9,38.71,0,0,,0,0,16.1,6.9,621,1022,0,9.9,865,3.1,9,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T13:00:00,79,79,51.9,38.99,0,0,,0,0,18.3,9.2,141,1021.2,0,9.9,941,3.4,9,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T14:00:00,79,79,53.8,41.76,0,0,,0,0,17.7,13.8,170,1020.7,0,9.9,942,3.4,9,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T15:00:00,79,79,53.8,41.77,0,0,,0,0,18.1,10.3,160,1020,0,9.9,867,3.1,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-12T16:00:00,79,79,48.7,34.68,0,0,,0,0,18.3,8.1,180,1019.3,0,9.9,769,2.8,8,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T17:00:00,79,79,47.8,33.5,0,0,,0,0,18.3,12.7,180,1018.7,0,9.9,297,1.1,3,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T18:00:00,76.9,76.9,49.9,38.68,0,0,,0,0,17.7,10.3,180,1018.6,0,9.9,50,0.2,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T19:00:00,73,73,47,39.49,0,0,,0,0,16.1,9.1,190,1018.4,0,9.9,23,0.1,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T20:00:00,65.9,65.9,50,56.43,0,0,,0,0,12.1,6.9,200,1018.2,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T21:00:00,62,62,55.9,80.36,0,0,,0,0,10.7,5.8,190,1018.2,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T22:00:00,61,61,57.7,88.92,0,0,,0,0,11,5.7,191,1018.6,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-12T23:00:00,61,61,56.9,86.23,0,0,,0,0,11.6,8,191,1018.7,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T00:00:00,60.2,60.2,59,95.74,0,0,,0,0,12.1,5.8,190,1018.4,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T01:00:00,59,59,57.8,95.59,0,0,,0,0,12.3,6.9,190,1018,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T02:00:00,61,61,60.1,96.71,0,0,,0,0,12.8,4.6,211,1017.5,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T03:00:00,57.8,57.8,57.8,99.9,0,0,,0,0,12.1,5.7,191,1017,0,5,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T04:00:00,61.1,61.1,61,99.91,0,0,,0,0,11.9,5.8,190,1016.7,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T05:00:00,60.2,60.2,60.2,99.9,0,0,,0,0,11.6,6.9,190,1016.8,0,3.8,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T06:00:00,60.2,60.2,60.1,99.91,0,0,,0,0,11.2,3.8,163,1017.2,0,3.5,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T07:00:00,60.8,60.8,60.8,99.93,0,0,,0,0,11.6,4.6,163,1017.5,17.8,6.5,6,0,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T08:00:00,64.1,64.1,62.9,95.86,0,0,,0,0,13.4,3.4,170,1018.2,0,9.9,53,0.2,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T09:00:00,70.1,70.1,66.8,89.39,0,0,,0,0,19.7,12.7,180,1018.4,18.4,9.9,129,0.5,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T10:00:00,74,74,64.1,71.27,0,0,,0,0,23,16,210,1018.6,27,9.9,200,0.7,2,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T11:00:00,77,77,62.9,61.86,0,0,,0,0,25.2,16,200,1018.9,27.6,9.9,777,2.8,8,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T12:00:00,79,79,62.9,57.84,0,0,,0,0,25.3,18.3,200,1018.9,27.5,9.9,884,3.2,9,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T13:00:00,80.8,81.7,61,50.99,0,0,,0,0,25.2,18.3,200,1018.4,0.6,9.9,939,3.4,9,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T14:00:00,82,82.9,61.9,50.66,0,0,,0,0,25.2,16.1,190,1018.2,0,9.9,929,3.3,9,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T15:00:00,80.8,82.1,62.8,54.27,0,0,,0,0,27.5,15,190,1017.9,49.4,9.9,861,3.1,9,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T16:00:00,79.9,79.9,62.8,55.97,0,0,,0,0,21.9,13.9,190,1017.1,49.4,9.9,707,2.5,7,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T17:00:00,79,79,62.8,57.76,0,0,,0,0,25.2,17.2,200,1017.1,26.4,9.9,271,1,3,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T18:00:00,76.9,76.9,62.8,61.79,0,0,,0,0,20.8,12.8,210,1017.3,49.4,9.9,45,0.2,0,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T19:00:00,74.8,74.8,64,69.11,0,0,,0,0,20.8,11.4,200,1017.2,87.6,9.9,22,0.1,0,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T20:00:00,71,71,64.9,81.25,0,0,,0,0,20.8,8.1,190,1017.3,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T21:00:00,68,68,65,90.03,0,0,,0,0,18.1,6.9,180,1017.5,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T22:00:00,66.8,66.8,65,93.84,0,0,,0,0,16.8,6.9,180,1018,0.6,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-13T23:00:00,66.8,66.8,64.1,90.98,0,0,,0,0,17,8,180,1018,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T00:00:00,66.8,66.8,64.1,90.98,0,0,,0,0,18.8,8,180,1017.9,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T01:00:00,66.8,66.8,64.1,90.95,0,0,,0,0,20.8,9.2,180,1017.5,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T02:00:00,66.8,66.8,65,93.78,0,0,,0,0,22.1,9.2,190,1016.8,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T03:00:00,68,68,64.1,87.27,0,0,,0,0,16.1,10.3,190,1016,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T04:00:00,65.9,65.9,62.9,89.94,0,0,,0,0,21.3,9.2,190,1015.8,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T05:00:00,66.8,66.8,64.1,90.91,0,0,,0,0,19.5,6.9,200,1016.1,87.6,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T06:00:00,68,68,62,81.06,0,0,,0,0,16.8,8.1,210,1016.4,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T07:00:00,66.8,66.8,61,81.63,0,0,,0,0,15.7,6.9,210,1016.8,88.8,9.9,8,0,0,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T08:00:00,69.1,69.1,62,77.92,0,0,,0,0,18.3,9.2,200,1017.2,88.8,9.9,51,0.2,1,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T09:00:00,71.9,71.9,62.8,73.17,0,0,,0,0,18.3,13.9,210,1017.5,99.9,9.9,114,0.4,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T10:00:00,73.1,73.1,61,65.85,0,0,,0,0,19.7,10.3,200,1018.1,100,9.9,210,0.8,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T11:00:00,74.9,74.9,61.9,64.06,0,0,,0,0,25.2,16.1,210,1018.3,100,9.9,296,1.1,3,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T12:00:00,78.1,78.1,61,55.68,0,0,,0,0,23,15,230,1018.3,88.7,9.9,968,3.5,10,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T13:00:00,79,79,61.9,55.95,0,0,,0,0,21.9,17.2,190,1018.6,88.8,9.9,857,3.1,9,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T14:00:00,79.9,79.9,61.9,54.22,0,0,,0,0,26.3,13.9,220,1018.5,88.8,9.9,785,2.8,8,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T15:00:00,79.9,79.9,61.9,54.25,0,0,,0,0,19.7,13.9,190,1018.5,88.8,9.9,887,3.2,9,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T16:00:00,80.8,81.9,61.9,52.68,0,0,,0,0,22.8,20.7,170,1017.5,27.5,9.9,709,2.6,7,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T17:00:00,79,79,60.9,54.07,0,0,,0,0,20.8,16.1,200,1017.1,50,9.9,231,0.8,2,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T18:00:00,78.1,78.1,61.9,57.63,0,0,,0,0,22.6,13.8,190,1017,50,9.9,62,0.2,1,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T19:00:00,74.8,74.8,61.9,64.09,0,0,,0,0,21.3,11.4,200,1017.1,0,9.9,23,0.1,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T20:00:00,70,70,62.8,78.04,0,0,,0,0,17.4,8,190,1017,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T21:00:00,68,68,64.1,87.29,0,0,,0,0,15,9.1,180,1017.1,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T22:00:00,68,68,65,90.06,0,0,,0,0,13.4,8,190,1017.8,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-14T23:00:00,65,65,62.9,92.85,0,0,,0,0,12.1,5.7,179,1018.2,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T00:00:00,65,65,64.1,96.85,0,0,,0,0,11.6,3.4,210,1018.7,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T01:00:00,64.1,64.1,64.1,99.9,0,0,,0,0,11.4,3.4,220,1018.6,0,1.3,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T02:00:00,65,65,64.1,96.81,0,0,,0,0,10.1,6.9,210,1018.4,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T03:00:00,64.1,64.1,62.9,95.83,0,0,,0,0,9.4,4.6,221,1018.4,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T04:00:00,62,62,62,99.92,0,0,,0,0,8.5,0,291,1018.7,0,8.7,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T05:00:00,61,61,61,99.94,0,0,,0,0,7.8,0,288,1019.1,98.2,0.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T06:00:00,59,59,59,99.95,0,0,,0,0,7.4,0,291,1019.5,99.1,0.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T07:00:00,64.1,64.1,62.9,95.9,0,0,,0,0,8.7,6.9,340,1021.5,35.1,9.9,9,0,0,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T08:00:00,65,65,64.1,96.9,0,0,,0,0,11.9,3.3,340,1021.8,49.4,9.9,55,0.2,1,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T09:00:00,71,71,65,81.36,0,0,,0,0,12.1,8,340,1022.3,50,9.9,131,0.5,1,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T10:00:00,74.9,74.9,62.9,66.34,0,0,,0,0,13.2,10.2,340,1022.1,27.6,9.9,276,1,3,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T11:00:00,74,74,62.9,68.37,0,0,,0,0,19,8,10,1022.7,100,9.9,723,2.6,7,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T12:00:00,71.9,71.9,62.8,73.14,0,0,,0,0,24.2,16.1,50,1022.5,100,9.9,615,2.2,6,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T13:00:00,74,74,57.7,56.8,0,0,,0,0,16.1,11.4,30,1022.1,99.9,9.9,909,3.3,9,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T14:00:00,77,77,53.7,44.55,0,0,,0,0,18.3,11.4,30,1021.7,100,9.9,903,3.3,9,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T15:00:00,79,79,53.7,41.59,0,0,,0,0,17.2,10.3,70,1021.2,99.4,9.9,821,3,8,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
