time,area,actual_total_load_mw,total_load_forecast_mw
30/04/2025 01:30 - 30/04/2025 01:45,BZN|NL,10856.78,11168.19
30/04/2025 01:45 - 30/04/2025 02:00,BZN|NL,10762.55,11117.18
30/04/2025 02:00 - 30/04/2025 02:15,BZN|NL,10717.94,11106.15
30/04/2025 02:15 - 30/04/2025 02:30,BZN|NL,10648,11130.25
30/04/2025 02:30 - 30/04/2025 02:45,BZN|NL,10616.71,11098.78
30/04/2025 02:45 - 30/04/2025 03:00,BZN|NL,10548.34,11033.98
30/04/2025 03:00 - 30/04/2025 03:15,BZN|NL,10537.72,10984.92
30/04/2025 03:15 - 30/04/2025 03:30,BZN|NL,10469.66,10929.65
30/04/2025 03:30 - 30/04/2025 03:45,BZN|NL,10422.3,10855.15
30/04/2025 03:45 - 30/04/2025 04:00,BZN|NL,10426.19,10824.53
30/04/2025 04:00 - 30/04/2025 04:15,BZN|NL,10452.67,10819.55
30/04/2025 04:15 - 30/04/2025 04:30,BZN|NL,10413.01,10804.16
30/04/2025 04:30 - 30/04/2025 04:45,BZN|NL,10435.24,10810
30/04/2025 04:45 - 30/04/2025 05:00,BZN|NL,10463.59,10883.01
30/04/2025 05:00 - 30/04/2025 05:15,BZN|NL,10612.39,10930.58
30/04/2025 05:15 - 30/04/2025 05:30,BZN|NL,10659.87,11018.11
30/04/2025 05:30 - 30/04/2025 05:45,BZN|NL,10861.52,11141.62
30/04/2025 05:45 - 30/04/2025 06:00,BZN|NL,10996.08,11231.07
30/04/2025 06:00 - 30/04/2025 06:15,BZN|NL,11278.32,11404.29
30/04/2025 06:15 - 30/04/2025 06:30,BZN|NL,11377.48,11542.3
30/04/2025 06:30 - 30/04/2025 06:45,BZN|NL,11427.77,11683.93
30/04/2025 06:45 - 30/04/2025 07:00,BZN|NL,11556.4,11874.45
30/04/2025 07:00 - 30/04/2025 07:15,BZN|NL,11834.15,12085.92
30/04/2025 07:15 - 30/04/2025 07:30,BZN|NL,12079.96,12325.97
30/04/2025 07:30 - 30/04/2025 07:45,BZN|NL,12313.86,12504.83
30/04/2025 07:45 - 30/04/2025 08:00,BZN|NL,12473.19,12572.35
30/04/2025 08:00 - 30/04/2025 08:15,BZN|NL,12618.48,12630.65
30/04/2025 08:15 - 30/04/2025 08:30,BZN|NL,12717.45,12663.47
30/04/2025 08:30 - 30/04/2025 08:45,BZN|NL,12751.38,12728.6
30/04/2025 08:45 - 30/04/2025 09:00,BZN|NL,12778.05,12676.35
30/04/2025 09:00 - 30/04/2025 09:15,BZN|NL,12766.39,12425.55
30/04/2025 09:15 - 30/04/2025 09:30,BZN|NL,12714.12,11681.14
30/04/2025 09:30 - 30/04/2025 09:45,BZN|NL,12668.44,11251.94
30/04/2025 09:45 - 30/04/2025 10:00,BZN|NL,12770.2,12008.47
30/04/2025 10:00 - 30/04/2025 10:15,BZN|NL,12810.85,11888.93
30/04/2025 10:15 - 30/04/2025 10:30,BZN|NL,12871.92,11921.25
30/04/2025 10:30 - 30/04/2025 10:45,BZN|NL,12929.37,11977.52
30/04/2025 10:45 - 30/04/2025 11:00,BZN|NL,12920.41,11896.23
30/04/2025 11:00 - 30/04/2025 11:15,BZN|NL,12868.35,11905.98
30/04/2025 11:15 - 30/04/2025 11:30,BZN|NL,12868.52,11927.9
30/04/2025 11:30 - 30/04/2025 11:45,BZN|NL,13030.91,11855.23
30/04/2025 11:45 - 30/04/2025 12:00,BZN|NL,13103.66,11717.83
30/04/2025 12:00 - 30/04/2025 12:15,BZN|NL,12909.12,11694.22
30/04/2025 12:15 - 30/04/2025 12:30,BZN|NL,12905.15,11740.89
30/04/2025 12:30 - 30/04/2025 12:45,BZN|NL,12863.7,11713
30/04/2025 12:45 - 30/04/2025 13:00,BZN|NL,12941.57,11664.24
30/04/2025 13:00 - 30/04/2025 13:15,BZN|NL,13068.49,11644.33
30/04/2025 13:15 - 30/04/2025 13:30,BZN|NL,12980.16,11638.78
30/04/2025 13:30 - 30/04/2025 13:45,BZN|NL,13053.69,11654.26
30/04/2025 13:45 - 30/04/2025 14:00,BZN|NL,13019.67,11729.79
30/04/2025 14:00 - 30/04/2025 14:15,BZN|NL,13041.8,11791.77
30/04/2025 14:15 - 30/04/2025 14:30,BZN|NL,12958.48,11874.02
30/04/2025 14:30 - 30/04/2025 14:45,BZN|NL,12850.56,11875.54
30/04/2025 14:45 - 30/04/2025 15:00,BZN|NL,12836.46,11840.26
30/04/2025 15:00 - 30/04/2025 15:15,BZN|NL,12872.06,11857.34
30/04/2025 15:15 - 30/04/2025 15:30,BZN|NL,12828.36,11819.29
30/04/2025 15:30 - 30/04/2025 15:45,BZN|NL,12827.63,11802.19
30/04/2025 15:45 - 30/04/2025 16:00,BZN|NL,12837.22,11831.06
30/04/2025 16:00 - 30/04/2025 16:15,BZN|NL,12915.26,11869.55
30/04/2025 16:15 - 30/04/2025 16:30,BZN|NL,12933.36,11967.47
30/04/2025 16:30 - 30/04/2025 16:45,BZN|NL,12914.14,12092.89
30/04/2025 16:45 - 30/04/2025 17:00,BZN|NL,12924.21,12209.8
30/04/2025 17:00 - 30/04/2025 17:15,BZN|NL,13042.28,12301.62
30/04/2025 17:15 - 30/04/2025 17:30,BZN|NL,13175.06,12442.39
30/04/2025 17:30 - 30/04/2025 17:45,BZN|NL,13240.56,12656.44
30/04/2025 17:45 - 30/04/2025 18:00,BZN|NL,13303.5,12815.02
30/04/2025 18:00 - 30/04/2025 18:15,BZN|NL,13212.16,12892.45
30/04/2025 18:15 - 30/04/2025 18:30,BZN|NL,13126.64,12828.42
30/04/2025 18:30 - 30/04/2025 18:45,BZN|NL,13113.16,12781.12
30/04/2025 18:45 - 30/04/2025 19:00,BZN|NL,13157.64,12881.88
30/04/2025 19:00 - 30/04/2025 19:15,BZN|NL,13190.16,13044.17
30/04/2025 19:15 - 30/04/2025 19:30,BZN|NL,13262.02,13156.5
30/04/2025 19:30 - 30/04/2025 19:45,BZN|NL,13357.51,13235.68
30/04/2025 19:45 - 30/04/2025 20:00,BZN|NL,13457.54,13379.3
30/04/2025 20:00 - 30/04/2025 20:15,BZN|NL,13525.36,13397.95
30/04/2025 20:15 - 30/04/2025 20:30,BZN|NL,13600.31,13421.64
30/04/2025 20:30 - 30/04/2025 20:45,BZN|NL,13698.23,13496.85
30/04/2025 20:45 - 30/04/2025 21:00,BZN|NL,13790.01,13483.29
30/04/2025 21:00 - 30/04/2025 21:15,BZN|NL,13792.24,13332.72
30/04/2025 21:15 - 30/04/2025 21:30,BZN|NL,13814.98,13151.17
30/04/2025 21:30 - 30/04/2025 21:45,BZN|NL,13771.86,13079.08
30/04/2025 21:45 - 30/04/2025 22:00,BZN|NL,13604.6,12949.68
30/04/2025 22:00 - 30/04/2025 22:15,BZN|NL,13425.88,12768.55
30/04/2025 22:15 - 30/04/2025 22:30,BZN|NL,13324.86,12580.71
30/04/2025 22:30 - 30/04/2025 22:45,BZN|NL,13079.3,12395.18
30/04/2025 22:45 - 30/04/2025 23:00,BZN|NL,12853.78,12290.03
30/04/2025 23:00 - 30/04/2025 23:15,BZN|NL,12668.8,12094.6
30/04/2025 23:15 - 30/04/2025 23:30,BZN|NL,12410.57,11969.75
30/04/2025 23:30 - 30/04/2025 23:45,BZN|NL,12164.88,11907.7
30/04/2025 23:45 - 01/05/2025 00:00,BZN|NL,12022.7,11831.27
01/05/2025 00:00 - 01/05/2025 00:15,BZN|NL,11767.47,11747.66
01/05/2025 00:15 - 01/05/2025 00:30,BZN|NL,11609.22,11681.92
01/05/2025 00:30 - 01/05/2025 00:45,BZN|NL,11426.74,11598.76
01/05/2025 00:45 - 01/05/2025 01:00,BZN|NL,11266.97,11477.86
01/05/2025 01:00 - 01/05/2025 01:15,BZN|NL,11161.89,11321.47
01/05/2025 01:15 - 01/05/2025 01:30,BZN|NL,11077.99,11193.88
01/05/2025 01:30 - 01/05/2025 01:45,BZN|NL,10948.86,11094.34
01/05/2025 01:45 - 01/05/2025 02:00,BZN|NL,10895.21,10990.85
01/05/2025 02:00 - 01/05/2025 02:15,BZN|NL,10833.76,10984.4
01/05/2025 02:15 - 01/05/2025 02:30,BZN|NL,10758.9,10920.52
01/05/2025 02:30 - 01/05/2025 02:45,BZN|NL,10681.43,10886.04
01/05/2025 02:45 - 01/05/2025 03:00,BZN|NL,10603.94,10845.43
01/05/2025 03:00 - 01/05/2025 03:15,BZN|NL,10567.17,10833.13
01/05/2025 03:15 - 01/05/2025 03:30,BZN|NL,10510.56,10852.28
01/05/2025 03:30 - 01/05/2025 03:45,BZN|NL,10507.03,10852.32
01/05/2025 03:45 - 01/05/2025 04:00,BZN|NL,10465.13,10849.17
01/05/2025 04:00 - 01/05/2025 04:15,BZN|NL,10486.62,10834.82
01/05/2025 04:15 - 01/05/2025 04:30,BZN|NL,10530.09,10828.11
01/05/2025 04:30 - 01/05/2025 04:45,BZN|NL,10529.55,10828.19
01/05/2025 04:45 - 01/05/2025 05:00,BZN|NL,10554.77,10820.15
01/05/2025 05:00 - 01/05/2025 05:15,BZN|NL,10712.27,10809.09
01/05/2025 05:15 - 01/05/2025 05:30,BZN|NL,10761.3,10937.77
01/05/2025 05:30 - 01/05/2025 05:45,BZN|NL,10924.15,11101.88
01/05/2025 05:45 - 01/05/2025 06:00,BZN|NL,11113.98,11234.99
01/05/2025 06:00 - 01/05/2025 06:15,BZN|NL,11369.9,11465.23
01/05/2025 06:15 - 01/05/2025 06:30,BZN|NL,11538.73,11785.82
01/05/2025 06:30 - 01/05/2025 06:45,BZN|NL,11639.34,11965.35
01/05/2025 06:45 - 01/05/2025 07:00,BZN|NL,11802.84,12142.1
01/05/2025 07:00 - 01/05/2025 07:15,BZN|NL,12006.31,12362.16
01/05/2025 07:15 - 01/05/2025 07:30,BZN|NL,12153.18,12686.55
01/05/2025 07:30 - 01/05/2025 07:45,BZN|NL,12379.23,12916.15
01/05/2025 07:45 - 01/05/2025 08:00,BZN|NL,12535.59,12994.3
01/05/2025 08:00 - 01/05/2025 08:15,BZN|NL,12647.3,13065.83
01/05/2025 08:15 - 01/05/2025 08:30,BZN|NL,12759.32,13148.89
01/05/2025 08:30 - 01/05/2025 08:45,BZN|NL,12859.05,13220.93
01/05/2025 08:45 - 01/05/2025 09:00,BZN|NL,12902.24,13149.4
01/05/2025 09:00 - 01/05/2025 09:15,BZN|NL,12984.52,13067.94
01/05/2025 09:15 - 01/05/2025 09:30,BZN|NL,12985.19,13072.7
01/05/2025 09:30 - 01/05/2025 09:45,BZN|NL,12994.44,13063.9
01/05/2025 09:45 - 01/05/2025 10:00,BZN|NL,13001.51,12952.6
01/05/2025 10:00 - 01/05/2025 10:15,BZN|NL,12959.38,12830.83
01/05/2025 10:15 - 01/05/2025 10:30,BZN|NL,12962.82,12791.97
01/05/2025 10:30 - 01/05/2025 10:45,BZN|NL,13110.42,12703.66
01/05/2025 10:45 - 01/05/2025 11:00,BZN|NL,13197.4,12571.94
01/05/2025 11:00 - 01/05/2025 11:15,BZN|NL,13067.56,12435.98
01/05/2025 11:15 - 01/05/2025 11:30,BZN|NL,13020.97,12367.49
01/05/2025 11:30 - 01/05/2025 11:45,BZN|NL,13064.07,12269.8
01/05/2025 11:45 - 01/05/2025 12:00,BZN|NL,13135.97,12175.6
01/05/2025 12:00 - 01/05/2025 12:15,BZN|NL,13274.51,12190
01/05/2025 12:15 - 01/05/2025 12:30,BZN|NL,13282.79,12142.77
01/05/2025 12:30 - 01/05/2025 12:45,BZN|NL,13231.56,11901.09
01/05/2025 12:45 - 01/05/2025 13:00,BZN|NL,13300.73,11769.16
01/05/2025 13:00 - 01/05/2025 13:15,BZN|NL,13296.42,11638.62
01/05/2025 13:15 - 01/05/2025 13:30,BZN|NL,13391.4,11575.58
01/05/2025 13:30 - 01/05/2025 13:45,BZN|NL,13452.96,11551.39
01/05/2025 13:45 - 01/05/2025 14:00,BZN|NL,13424.39,11546.8
01/05/2025 14:00 - 01/05/2025 14:15,BZN|NL,13293.81,11606.92
01/05/2025 14:15 - 01/05/2025 14:30,BZN|NL,13255.92,11632.29
01/05/2025 14:30 - 01/05/2025 14:45,BZN|NL,13267.42,11528.28
01/05/2025 14:45 - 01/05/2025 15:00,BZN|NL,13215.02,11594.3
01/05/2025 15:00 - 01/05/2025 15:15,BZN|NL,13144.01,11710.87
01/05/2025 15:15 - 01/05/2025 15:30,BZN|NL,13167.45,11797.02
01/05/2025 15:30 - 01/05/2025 15:45,BZN|NL,13197.25,11873.29
01/05/2025 15:45 - 01/05/2025 16:00,BZN|NL,13136.15,11928.06
01/05/2025 16:00 - 01/05/2025 16:15,BZN|NL,13158.62,11933.86
01/05/2025 16:15 - 01/05/2025 16:30,BZN|NL,13135.66,11935.65
01/05/2025 16:30 - 01/05/2025 16:45,BZN|NL,13176.38,11938.42
01/05/2025 16:45 - 01/05/2025 17:00,BZN|NL,13266.26,11957.69
01/05/2025 17:00 - 01/05/2025 17:15,BZN|NL,13393.76,11958.01
01/05/2025 17:15 - 01/05/2025 17:30,BZN|NL,13556.39,12029.67
01/05/2025 17:30 - 01/05/2025 17:45,BZN|NL,13524.21,12155
01/05/2025 17:45 - 01/05/2025 18:00,BZN|NL,13574.27,12341.88
01/05/2025 18:00 - 01/05/2025 18:15,BZN|NL,13603.94,12419.76
01/05/2025 18:15 - 01/05/2025 18:30,BZN|NL,13585.64,12505.23
01/05/2025 18:30 - 01/05/2025 18:45,BZN|NL,13504.28,12540.22
01/05/2025 18:45 - 01/05/2025 19:00,BZN|NL,13496.27,12542.45
01/05/2025 19:00 - 01/05/2025 19:15,BZN|NL,13576.84,12544.73
01/05/2025 19:15 - 01/05/2025 19:30,BZN|NL,13670.89,12549.86
01/05/2025 19:30 - 01/05/2025 19:45,BZN|NL,13715.35,12549.09
01/05/2025 19:45 - 01/05/2025 20:00,BZN|NL,13808.73,12620.51
01/05/2025 20:00 - 01/05/2025 20:15,BZN|NL,13840.92,12630.97
01/05/2025 20:15 - 01/05/2025 20:30,BZN|NL,13905.78,12634.48
01/05/2025 20:30 - 01/05/2025 20:45,BZN|NL,13982.55,12667.51
01/05/2025 20:45 - 01/05/2025 21:00,BZN|NL,14043.74,12704.22
01/05/2025 21:00 - 01/05/2025 21:15,BZN|NL,14100.08,12650.19
01/05/2025 21:15 - 01/05/2025 21:30,BZN|NL,14095.14,12534.75
01/05/2025 21:30 - 01/05/2025 21:45,BZN|NL,14078.23,12419.61
01/05/2025 21:45 - 01/05/2025 22:00,BZN|NL,13933.11,12323.35
01/05/2025 22:00 - 01/05/2025 22:15,BZN|NL,13669.05,12214.17
01/05/2025 22:15 - 01/05/2025 22:30,BZN|NL,13528.62,12108.94
01/05/2025 22:30 - 01/05/2025 22:45,BZN|NL,13358.05,11981.32
01/05/2025 22:45 - 01/05/2025 23:00,BZN|NL,13129.72,11826.81
01/05/2025 23:00 - 01/05/2025 23:15,BZN|NL,13007.83,11587.53
01/05/2025 23:15 - 01/05/2025 23:30,BZN|NL,12805.61,11401.9
01/05/2025 23:30 - 01/05/2025 23:45,BZN|NL,12563.72,11285.38
01/05/2025 23:45 - 02/05/2025 00:00,BZN|NL,12305.08,11162.71
02/05/2025 00:00 - 02/05/2025 00:15,BZN|NL,12100.07,11099.39
02/05/2025 00:15 - 02/05/2025 00:30,BZN|NL,11946.8,11082.21
02/05/2025 00:30 - 02/05/2025 00:45,BZN|NL,11795.35,10996.12
02/05/2025 00:45 - 02/05/2025 01:00,BZN|NL,11619.26,10883.25
02/05/2025 01:00 - 02/05/2025 01:15,BZN|NL,11540.47,10778.31
02/05/2025 01:15 - 02/05/2025 01:30,BZN|NL,11449.64,10740.86
02/05/2025 01:30 - 02/05/2025 01:45,BZN|NL,11332.8,10656.43
02/05/2025 01:45 - 02/05/2025 02:00,BZN|NL,11291.07,10597.93
02/05/2025 02:00 - 02/05/2025 02:15,BZN|NL,11176.94,10574.81
02/05/2025 02:15 - 02/05/2025 02:30,BZN|NL,11103.78,10534.83
02/05/2025 02:30 - 02/05/2025 02:45,BZN|NL,11087.34,10481.79
02/05/2025 02:45 - 02/05/2025 03:00,BZN|NL,10987.3,10431.43
02/05/2025 03:00 - 02/05/2025 03:15,BZN|NL,10958.5,10449.31
02/05/2025 03:15 - 02/05/2025 03:30,BZN|NL,10955.41,10466.4
02/05/2025 03:30 - 02/05/2025 03:45,BZN|NL,10902.43,10437.83
02/05/2025 03:45 - 02/05/2025 04:00,BZN|NL,10830.09,10385.29
02/05/2025 04:00 - 02/05/2025 04:15,BZN|NL,10789.93,10379.65
02/05/2025 04:15 - 02/05/2025 04:30,BZN|NL,10795.74,10394.6
02/05/2025 04:30 - 02/05/2025 04:45,BZN|NL,10769.23,10438.26
02/05/2025 04:45 - 02/05/2025 05:00,BZN|NL,10818.03,10441.36
02/05/2025 05:00 - 02/05/2025 05:15,BZN|NL,10915.21,10392.54
02/05/2025 05:15 - 02/05/2025 05:30,BZN|NL,10988.42,10495.65
02/05/2025 05:30 - 02/05/2025 05:45,BZN|NL,11146.97,10583.02
02/05/2025 05:45 - 02/05/2025 06:00,BZN|NL,11320.83,10706.98
02/05/2025 06:00 - 02/05/2025 06:15,BZN|NL,11601.91,10872.07
02/05/2025 06:15 - 02/05/2025 06:30,BZN|NL,11668.42,11061.99
02/05/2025 06:30 - 02/05/2025 06:45,BZN|NL,11699,11207.51
02/05/2025 06:45 - 02/05/2025 07:00,BZN|NL,11772.17,11387.06
02/05/2025 07:00 - 02/05/2025 07:15,BZN|NL,11999.79,11561.08
02/05/2025 07:15 - 02/05/2025 07:30,BZN|NL,12177.53,11753.27
02/05/2025 07:30 - 02/05/2025 07:45,BZN|NL,12412.39,11893.46
02/05/2025 07:45 - 02/05/2025 08:00,BZN|NL,12609.39,11980.4
02/05/2025 08:00 - 02/05/2025 08:15,BZN|NL,12726.02,12091.57
02/05/2025 08:15 - 02/05/2025 08:30,BZN|NL,12816.37,12117.64
02/05/2025 08:30 - 02/05/2025 08:45,BZN|NL,13010.19,12132.83
02/05/2025 08:45 - 02/05/2025 09:00,BZN|NL,13049.32,12015.05
02/05/2025 09:00 - 02/05/2025 09:15,BZN|NL,13040.12,11865.06
02/05/2025 09:15 - 02/05/2025 09:30,BZN|NL,13118.46,11734.84
02/05/2025 09:30 - 02/05/2025 09:45,BZN|NL,13167.5,11676.44
02/05/2025 09:45 - 02/05/2025 10:00,BZN|NL,13351.25,11543.49
02/05/2025 10:00 - 02/05/2025 10:15,BZN|NL,13309.61,11284.5
02/05/2025 10:15 - 02/05/2025 10:30,BZN|NL,13338.46,11243.04
02/05/2025 10:30 - 02/05/2025 10:45,BZN|NL,13521.56,11141.87
02/05/2025 10:45 - 02/05/2025 11:00,BZN|NL,13456.72,10877.11
02/05/2025 11:00 - 02/05/2025 11:15,BZN|NL,13339,10574.14
02/05/2025 11:15 - 02/05/2025 11:30,BZN|NL,13369.78,10305.73
02/05/2025 11:30 - 02/05/2025 11:45,BZN|NL,13522.55,10054.15
02/05/2025 11:45 - 02/05/2025 12:00,BZN|NL,13392.14,9664.49
02/05/2025 12:00 - 02/05/2025 12:15,BZN|NL,13390.67,9403.99
02/05/2025 12:15 - 02/05/2025 12:30,BZN|NL,13351.1,9140.24
02/05/2025 12:30 - 02/05/2025 12:45,BZN|NL,13312.76,8844.89
02/05/2025 12:45 - 02/05/2025 13:00,BZN|NL,13304.01,8619.69
02/05/2025 13:00 - 02/05/2025 13:15,BZN|NL,13467.26,8530.99
02/05/2025 13:15 - 02/05/2025 13:30,BZN|NL,13432.39,8377.93
02/05/2025 13:30 - 02/05/2025 13:45,BZN|NL,13436.17,8268.78
02/05/2025 13:45 - 02/05/2025 14:00,BZN|NL,13447.34,8082.55
02/05/2025 14:00 - 02/05/2025 14:15,BZN|NL,13396.1,7932.63
02/05/2025 14:15 - 02/05/2025 14:30,BZN|NL,13348.9,7898.45
02/05/2025 14:30 - 02/05/2025 14:45,BZN|NL,13249.1,7780.29
02/05/2025 14:45 - 02/05/2025 15:00,BZN|NL,13260.2,7705.5
02/05/2025 15:00 - 02/05/2025 15:15,BZN|NL,13102.55,7650.69
02/05/2025 15:15 - 02/05/2025 15:30,BZN|NL,12987.34,7611.45
02/05/2025 15:30 - 02/05/2025 15:45,BZN|NL,12875.52,7615.72
02/05/2025 15:45 - 02/05/2025 16:00,BZN|NL,12827.7,7674.6
02/05/2025 16:00 - 02/05/2025 16:15,BZN|NL,12905.34,7722.98
02/05/2025 16:15 - 02/05/2025 16:30,BZN|NL,12807.94,7833.44
02/05/2025 16:30 - 02/05/2025 16:45,BZN|NL,12782.26,7947.26
02/05/2025 16:45 - 02/05/2025 17:00,BZN|NL,12873.84,8161.99
02/05/2025 17:00 - 02/05/2025 17:15,BZN|NL,12849.3,8379.02
02/05/2025 17:15 - 02/05/2025 17:30,BZN|NL,12930.86,8536.68
02/05/2025 17:30 - 02/05/2025 17:45,BZN|NL,12934.81,8807.66
02/05/2025 17:45 - 02/05/2025 18:00,BZN|NL,13091.06,9134.67
02/05/2025 18:00 - 02/05/2025 18:15,BZN|NL,13006.7,9403.69
02/05/2025 18:15 - 02/05/2025 18:30,BZN|NL,13004.54,9666.01
02/05/2025 18:30 - 02/05/2025 18:45,BZN|NL,12919,9924.07
02/05/2025 18:45 - 02/05/2025 19:00,BZN|NL,13006.9,10190.64
02/05/2025 19:00 - 02/05/2025 19:15,BZN|NL,13073.82,10526.56
02/05/2025 19:15 - 02/05/2025 19:30,BZN|NL,13100.84,10873.43
02/05/2025 19:30 - 02/05/2025 19:45,BZN|NL,13122.84,11208.33
02/05/2025 19:45 - 02/05/2025 20:00,BZN|NL,13141.72,11489.94
02/05/2025 20:00 - 02/05/2025 20:15,BZN|NL,13150.7,11749.14
02/05/2025 20:15 - 02/05/2025 20:30,BZN|NL,13227.23,11891.31
02/05/2025 20:30 - 02/05/2025 20:45,BZN|NL,13338.26,12013.99
02/05/2025 20:45 - 02/05/2025 21:00,BZN|NL,13379.29,12130.03
02/05/2025 21:00 - 02/05/2025 21:15,BZN|NL,13375.55,12149.71
02/05/2025 21:15 - 02/05/2025 21:30,BZN|NL,13383.95,12074.61
02/05/2025 21:30 - 02/05/2025 21:45,BZN|NL,13353.37,11989.46
02/05/2025 21:45 - 02/05/2025 22:00,BZN|NL,13240.87,11904.82
02/05/2025 22:00 - 02/05/2025 22:15,BZN|NL,13114.39,11807.83
02/05/2025 22:15 - 02/05/2025 22:30,BZN|NL,13039.67,11744.36
02/05/2025 22:30 - 02/05/2025 22:45,BZN|NL,12813.7,11660.43
02/05/2025 22:45 - 02/05/2025 23:00,BZN|NL,12607.31,11551.08
02/05/2025 23:00 - 02/05/2025 23:15,BZN|NL,12445.32,11383.52
02/05/2025 23:15 - 02/05/2025 23:30,BZN|NL,12346.5,11352.98
02/05/2025 23:30 - 02/05/2025 23:45,BZN|NL,12240.21,11296.88
02/05/2025 23:45 - 03/05/2025 00:00,BZN|NL,12145.7,11174.86
03/05/2025 00:00 - 03/05/2025 00:15,BZN|NL,11847.22,11141.76
03/05/2025 00:15 - 03/05/2025 00:30,BZN|NL,11647.9,11077.94
03/05/2025 00:30 - 03/05/2025 00:45,BZN|NL,11455.6,10909.49
03/05/2025 00:45 - 03/05/2025 01:00,BZN|NL,11350.63,10744.44
03/05/2025 01:00 - 03/05/2025 01:15,BZN|NL,11205.49,10676.36
03/05/2025 01:15 - 03/05/2025 01:30,BZN|NL,11089.71,10630.25
03/05/2025 01:30 - 03/05/2025 01:45,BZN|NL,10999.04,10561.64
03/05/2025 01:45 - 03/05/2025 02:00,BZN|NL,10900.46,10514.46
03/05/2025 02:00 - 03/05/2025 02:15,BZN|NL,10753.3,10464.58
03/05/2025 02:15 - 03/05/2025 02:30,BZN|NL,10683.07,10447.97
03/05/2025 02:30 - 03/05/2025 02:45,BZN|NL,10626.02,10442.31
03/05/2025 02:45 - 03/05/2025 03:00,BZN|NL,10561.28,10426.29
03/05/2025 03:00 - 03/05/2025 03:15,BZN|NL,10498.35,10386.1
03/05/2025 03:15 - 03/05/2025 03:30,BZN|NL,10447.57,10379.14
03/05/2025 03:30 - 03/05/2025 03:45,BZN|NL,10394.17,10340.76
03/05/2025 03:45 - 03/05/2025 04:00,BZN|NL,10359.43,10322.65
03/05/2025 04:00 - 03/05/2025 04:15,BZN|NL,10375.12,10310.41
03/05/2025 04:15 - 03/05/2025 04:30,BZN|NL,10318.22,10249.46
03/05/2025 04:30 - 03/05/2025 04:45,BZN|NL,10303.91,10167.42
03/05/2025 04:45 - 03/05/2025 05:00,BZN|NL,10309.7,10156.96
03/05/2025 05:00 - 03/05/2025 05:15,BZN|NL,10309.7,10216.67
03/05/2025 05:15 - 03/05/2025 05:30,BZN|NL,10352.09,10239.19
03/05/2025 05:30 - 03/05/2025 05:45,BZN|NL,10393.2,10272.78
03/05/2025 05:45 - 03/05/2025 06:00,BZN|NL,10372.55,10349.04
03/05/2025 06:00 - 03/05/2025 06:15,BZN|NL,10370.22,10414.46
03/05/2025 06:15 - 03/05/2025 06:30,BZN|NL,10324.12,10453.17
03/05/2025 06:30 - 03/05/2025 06:45,BZN|NL,10304.96,10425.05
03/05/2025 06:45 - 03/05/2025 07:00,BZN|NL,10261.97,10424.48
03/05/2025 07:00 - 03/05/2025 07:15,BZN|NL,10264.61,10372.3
03/05/2025 07:15 - 03/05/2025 07:30,BZN|NL,10265.32,10254.61
03/05/2025 07:30 - 03/05/2025 07:45,BZN|NL,10349.27,10129.34
03/05/2025 07:45 - 03/05/2025 08:00,BZN|NL,10459.17,9945.12
03/05/2025 08:00 - 03/05/2025 08:15,BZN|NL,10505.41,9672.7
03/05/2025 08:15 - 03/05/2025 08:30,BZN|NL,10577.35,9369.85
03/05/2025 08:30 - 03/05/2025 08:45,BZN|NL,10676.08,9150.79
03/05/2025 08:45 - 03/05/2025 09:00,BZN|NL,10843.47,8785.94
03/05/2025 09:00 - 03/05/2025 09:15,BZN|NL,10919.09,8319.59
03/05/2025 09:15 - 03/05/2025 09:30,BZN|NL,10905.3,7945.59
03/05/2025 09:30 - 03/05/2025 09:45,BZN|NL,10955.82,7698.67
03/05/2025 09:45 - 03/05/2025 10:00,BZN|NL,11253.9,7511.29
03/05/2025 10:00 - 03/05/2025 10:15,BZN|NL,11196.76,7295.34
03/05/2025 10:15 - 03/05/2025 10:30,BZN|NL,11191.21,6863.24
03/05/2025 10:30 - 03/05/2025 10:45,BZN|NL,11345.63,6582.31
03/05/2025 10:45 - 03/05/2025 11:00,BZN|NL,11304.84,6335.96
03/05/2025 11:00 - 03/05/2025 11:15,BZN|NL,11195.18,6108.41
03/05/2025 11:15 - 03/05/2025 11:30,BZN|NL,11210.59,5853.31
03/05/2025 11:30 - 03/05/2025 11:45,BZN|NL,11223.87,5675.12
03/05/2025 11:45 - 03/05/2025 12:00,BZN|NL,11226.47,5490.17
03/05/2025 12:00 - 03/05/2025 12:15,BZN|NL,11266.62,5255.76
03/05/2025 12:15 - 03/05/2025 12:30,BZN|NL,11238.73,5132.27
03/05/2025 12:30 - 03/05/2025 12:45,BZN|NL,11162.6,5037.02
03/05/2025 12:45 - 03/05/2025 13:00,BZN|NL,11189.11,4949.94
03/05/2025 13:00 - 03/05/2025 13:15,BZN|NL,11185.56,4817.31
03/05/2025 13:15 - 03/05/2025 13:30,BZN|NL,11253.5,4918.8
03/05/2025 13:30 - 03/05/2025 13:45,BZN|NL,11244.03,4776.29
03/05/2025 13:45 - 03/05/2025 14:00,BZN|NL,11202.29,4877.36
03/05/2025 14:00 - 03/05/2025 14:15,BZN|NL,11250.57,4922.89
03/05/2025 14:15 - 03/05/2025 14:30,BZN|NL,11128.54,5040.72
03/05/2025 14:30 - 03/05/2025 14:45,BZN|NL,11041.97,5093.59
